src_ip,packet_count_2s_max,packet_count_2s_mean,packet_count_2s_std,unique_dst_ip_count,packet_count_total,log_src_ip_avg_freq
142.250.66.69,24,10.551724137931034,7.609369029515416,1,29,0.11353341592234767
142.250.66.72,214,94.8970588235294,58.89296698228858,1,408,0.31404001130993375
142.250.66.74,48,10.085284280936454,10.517754578522634,1,598,0.21420220665943915
142.250.66.78,92,26.130434782608695,24.855765402095496,1,230,0.14945498037274066
142.250.77.10,39,5.854098360655738,6.124127874222858,1,610,0.23024125278743468
142.250.77.14,86,37.13026052104208,24.27111947590163,1,499,0.21325036476708348
142.250.77.17,28,13.258064516129032,8.564622440261145,1,31,0.4047320299702228
142.250.77.2,17,9.0,4.898979485566356,1,17,3.2107089431073224
142.250.77.3,27,10.488888888888889,7.72477176138118,1,45,0.021448452458438367
142.250.77.4,257,96.62032085561498,68.3815789209779,1,748,2.761986124861854
142.250.77.5,63,17.234597156398106,14.492175931389411,1,422,0.13952666684422516
142.251.170.156,16,5.678571428571429,4.93568327465966,1,28,0.1089540049391543
15.197.213.252,147,39.58620689655172,36.27393834220025,1,464,0.397911320281359
150.171.22.12,29,10.682692307692308,7.665186563885552,1,104,0.5142679361429546
151.101.1.91,26,8.012048192771084,7.321356737627607,1,83,0.2445228509558191
151.101.129.140,34,8.944444444444445,9.364860772267287,1,108,0.16799015343700474
151.101.193.140,13,3.511111111111111,3.390327563474409,1,45,0.07580636336705994
151.101.193.91,21,7.0285714285714285,6.759060434645016,1,35,0.05509097874219778
151.101.194.208,190,98.64,55.671490409764,1,225,0.9545652710220329
151.101.65.55,35,10.229508196721312,8.049152504598391,1,183,0.24932639907589765
151.101.65.91,6,3.272727272727273,1.6006197146962737,1,11,0.1925167095326066
163.28.224.190,16,6.904761904761905,4.946424989970624,1,21,0.27417608735702587
163.28.5.138,37,16.977272727272727,11.744415764647153,1,44,0.31109422957495025
163.28.5.41,9,4.0,2.660248687044705,1,13,0.21458921541135886
163.28.5.51,26,9.675,8.038617729435826,1,40,0.1826429179811161
169.254.112.40,15,9.897435897435898,3.492078007432455,2,39,1.7718783700914629
169.254.145.113,16,8.5,4.6097722286464435,2,16,2.2224094551778655
169.254.166.45,8,4.5,1.917960226013936,2,14,1.054889662990256
169.254.23.211,1,1.0,0.0,1,1,0.6931471805599453
169.254.96.40,1,1.0,0.0,1,1,0.6931471805599453
17.248.164.109,56,19.166666666666668,15.985296165119681,1,174,0.12384274064473778
17.248.223.129,13,5.894736842105263,3.625853610452597,1,19,0.48208270213195414
17.248.223.65,30,11.104444444444445,7.949016865990565,1,450,0.18061259863909815
17.248.223.66,11,5.0,2.878491668515698,1,28,0.045273542035612714
17.250.122.15,383,174.10785340314135,98.0619736253985,1,1910,1.777054618119221
17.253.116.125,1,1.0,0.0,1,1,0.6931471805599453
17.253.116.253,2,1.5,0.5,1,4,0.004435677350716823
17.253.117.19,38,16.369565217391305,12.080092671060054,1,46,0.6977996944577582
17.253.117.201,6,3.272727272727273,1.6006197146962735,1,11,0.004163162279576539
17.253.117.202,15,6.146341463414634,3.867065286775389,1,41,0.01388961491763053
17.253.117.23,82,23.526315789473685,20.38874275243402,1,361,0.17233592436227615
17.253.117.25,68,18.525862068965516,16.794632356231414,1,232,0.2050467846463434
17.253.117.29,27,14.0,7.788880963698615,1,27,3.0544322859211563
17.253.145.10,12,6.5,3.452052529534663,1,12,8.81176916256301
17.253.150.10,3,1.6666666666666667,0.6666666666666666,1,9,0.3729152995639879
17.253.84.125,1,1.0,0.0,1,1,0.6931471805599453
17.57.145.133,64,17.04059829059829,14.954077041224204,1,468,0.2182898412841969
172.64.144.52,125,64.98324022346368,32.97425351827611,1,179,1.2281416849500137
172.64.155.119,29,11.25,9.377499666755526,1,40,0.08906768218415106
172.64.155.209,106,26.9923273657289,25.759609583371343,1,391,0.1271586048350257
172.67.71.250,201,92.27542372881356,62.98705467811496,1,236,0.44158884832932604
172.67.72.79,25,9.3,7.7272245987806,1,40,0.0944689177543684
173.194.174.139,16,8.5,4.6097722286464435,1,16,3.9866266262797034
173.194.174.84,548,230.02,184.3136246498857,1,950,0.4221596043404201
18.210.136.9,26,11.67741935483871,8.041774386026658,1,31,0.41060150243720983
185.199.108.133,947,435.93333333333334,287.18006518780135,1,1050,0.7138751928997666
185.199.108.154,13,4.837837837837838,3.738141708544888,1,37,0.10921814453644224
185.199.110.133,2677,1709.444579358196,684.4601665608582,1,5765,2.3339839499097956
185.199.111.154,4,1.4615384615384615,0.9294650748918901,1,13,0.03325301760873737
192.168.167.254,2,1.25,0.4330127018922193,1,4,0.07282997828109009
20.189.173.13,27,9.982142857142858,7.067256164444412,1,56,0.2363138985509068
20.189.173.16,11,4.8,3.3704599092705436,1,15,0.10910998738195649
20.189.173.24,24,8.156862745098039,7.077643756083222,1,51,0.2258800519092808
20.27.177.113,134,58.861224489795916,38.74886603384399,1,245,0.1591183344771818
20.27.177.116,20,6.8791208791208796,5.222174118492199,1,91,0.22688005696466162
20.42.65.84,14,7.0,4.392506988845757,1,17,0.054772936565654254
20.42.65.90,15,7.5625,4.513434806220203,1,32,0.06571878590145677
20.42.73.25,1,1.0,0.0,1,2,0.06441056285739384
20.50.73.10,14,6.521739130434782,3.7401414204533157,1,23,1.3862583195176341
216.239.34.157,66,30.25423728813559,20.14236888795036,1,118,0.06476011979252447
3.139.203.17,35,13.839285714285714,10.639845571036743,1,56,0.4736184263604469
3.145.239.20,38,8.597014925373134,8.05094420127947,1,201,0.4171553402629799
3.146.170.252,44,18.464285714285715,13.693017362502538,1,56,0.6094922010033238
3.169.121.94,138,65.91512915129151,39.0722222735872,1,271,0.7482542212296294
3.169.36.12,41,16.88679245283019,12.926001844108848,1,53,0.1979980222150771
3.169.36.34,26,10.969696969696969,8.259007382154085,1,33,0.12859608415829485
3.233.158.24,18,6.3,4.8218253804964775,1,50,0.2116896022023233
3.233.158.25,17,7.619047619047619,5.259695722470124,1,21,0.29441094281751246
3.233.158.26,22,10.115384615384615,6.692860277805361,1,26,0.4569101439928017
3.233.199.232,23,10.25,7.104450315521552,1,28,0.37041709135436657
31.13.87.1,215,79.14505776636713,62.4604276105638,1,779,1.6720935547911926
31.13.87.36,351,130.07013698630138,87.71721382574289,1,1825,1.2363461490189427
31.13.87.4,93,27.33644859813084,20.760739333364757,1,535,1.6146396326583259
31.13.87.5,3287,1233.7440845779493,880.7328143493273,1,11918,1.8660640812581413
31.13.87.53,49,20.166666666666668,15.46411616901816,1,72,0.4348092959347696
34.104.35.123,1,1.0,0.0,1,1,0.6931471805599453
34.111.121.151,66,28.4,20.56915165970634,1,80,0.40530418916905003
34.117.138.150,279,123.70744680851064,75.7319920865423,1,564,1.5176126635973706
34.120.195.249,38,10.356382978723405,9.060412588776474,1,188,0.2546982426405435
34.120.52.64,60,22.084033613445378,16.539188585904164,1,357,0.4512618261032689
34.196.2.121,18,8.212121212121213,5.703574507896413,1,33,0.2785396573283959
34.49.241.189,21,5.676470588235294,5.608400150589735,1,68,0.09830264988269927
35.170.159.207,27,7.7631578947368425,7.380394407255496,1,76,0.3971466387976366
35.174.127.31,11,2.3529411764705883,2.2847254410711164,1,119,0.1317434186170079
35.190.88.7,27,10.435897435897436,8.451353621803,1,39,0.21849950099347643
35.204.170.125,77,26.20524017467249,23.360227621949726,1,229,0.9217172622793753
35.241.46.245,196,82.65458422174841,57.31564573984602,1,469,1.3017307281069725
40.79.173.40,12,6.5,3.452052529534663,1,12,2.3909252683623072
44.221.158.201,50,13.515,12.170035949001958,1,200,0.4545701242062203
49.71.74.25,10,5.5,2.8722813232690143,1,10,2.0037328517957973
50.16.103.166,29,11.609756097560975,8.92756227831509,1,41,0.4162447094169893
52.109.124.29,23,8.98404255319149,5.46894138092341,1,188,0.16695209324988416
52.109.124.4,20,7.375,4.615469295551842,1,88,0.08023292731916212
52.109.56.126,17,7.368421052631579,4.427313862065914,1,38,0.22452625038141072
52.109.56.129,24,9.768707482993197,5.768867922297233,1,147,0.05998152479843142
52.109.56.3,49,21.575221238938052,13.528603136582856,1,113,0.038744202196696755
52.111.240.39,544,300.0580503833516,138.03438593823952,1,913,4.725407415472919
52.12.62.238,13,5.791666666666667,3.558782173097358,1,24,0.27381107329843063
52.123.128.14,49,25.0,14.142135623730951,1,49,3.4032392796284623
52.123.129.14,11,5.583333333333333,3.32812092461931,1,12,0.09180944850310682
52.152.142.11,455,224.65531062124248,139.98053624668512,1,499,1.5012785696359512
52.5.120.240,24,10.1,7.6661594035083835,1,50,0.34730504315644756
64.78.201.1,13,5.9411764705882355,3.826695521715434,1,17,0.1313724256501713
8.8.4.4,61,12.190184049079754,11.75765102538928,1,815,0.2255986585820299
8.8.8.8,77,16.742604686899732,13.944673416345111,1,2603,0.6325758386610583
