src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index,log_src_ip_avg_freq
0.00018,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34272,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34273,6.741532031160999
0.045054,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34274,4.212036634470622
0.000148,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34275,4.212036634470622
4.5e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34276,4.212036634470622
0.000474,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34277,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34278,6.741532031160999
0.000485,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34279,4.821797513134397
5e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34280,4.821797513134397
0.000272,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34281,4.212036634470622
1.8e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34282,4.212036634470622
0.000374,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34283,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34284,6.741532031160999
0.000352,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34285,4.212036634470622
0.000173,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34286,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34287,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34288,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34289,6.741532031160999
0.000161,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34290,4.212036634470622
0.000744,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34291,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34292,4.821797513134397
0.000251,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34293,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34294,6.741532031160999
0.00022,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34295,4.212036634470622
4.4e-05,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34296,4.212036634470622
0.001785,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34297,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34298,6.741532031160999
0.001842,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34299,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34300,4.821797513134397
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34301,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34302,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34303,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34304,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34305,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34306,6.741532031160999
1.5e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34307,4.821797513134397
1e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34308,4.821797513134397
5e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34309,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34310,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34311,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34312,6.741532031160999
0.00186,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34313,4.212036634470622
7.4e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34314,4.212036634470622
0.018387,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34315,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34316,4.821797513134397
0.018448,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34317,4.212036634470622
0.01948,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34318,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34319,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34320,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34321,6.741532031160999
0.00111,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34322,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34323,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34324,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34325,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34326,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34327,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34328,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34329,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34330,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34331,4.821797513134397
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34332,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34333,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34334,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34335,6.741532031160999
1.2e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34336,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34337,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34338,6.741532031160999
1e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34339,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34340,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34341,6.741532031160999
0.000224,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34342,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34343,4.821797513134397
0.000219,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34344,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34345,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34346,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34347,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34348,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34349,6.741532031160999
1.5e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34350,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34351,4.821797513134397
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34352,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34353,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34354,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34355,6.741532031160999
0.001494,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34356,4.212036634470622
5.5e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34357,4.212036634470622
0.000667,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34358,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34359,4.821797513134397
0.000664,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34360,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34361,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34362,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34363,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34364,6.741532031160999
1e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34365,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34366,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34367,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34368,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34369,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34370,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34371,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34372,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34373,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34374,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34375,4.821797513134397
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34376,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34377,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34378,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34379,6.741532031160999
1e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34380,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34381,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34382,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34383,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34384,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34385,6.741532031160999
0.000576,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34386,4.212036634470622
5.2e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34387,4.212036634470622
0.000855,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34388,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34389,4.821797513134397
0.000852,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34390,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34391,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34392,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34393,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34394,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34395,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34396,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34397,4.821797513134397
0.000695,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34398,4.212036634470622
3.6e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34399,4.212036634470622
0.001229,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34400,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34401,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34402,6.741532031160999
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34403,6.741532031160999
0.001244,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34404,4.821797513134397
5e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34405,4.821797513134397
1.4e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34406,6.741532031160999
5e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34407,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34408,6.741532031160999
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34409,6.741532031160999
2.3e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34410,4.821797513134397
4e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34411,4.821797513134397
1.2e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34412,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34413,6.741532031160999
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34414,6.741532031160999
2.9e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34415,6.741532031160999
4.7e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34416,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34417,4.821797513134397
1.1e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34418,6.741532031160999
4e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34419,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34420,6.741532031160999
5e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34421,6.741532031160999
9e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34422,6.741532031160999
1.8e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34423,6.741532031160999
8e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34424,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34425,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34426,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34427,6.741532031160999
1e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34428,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34429,6.741532031160999
0.000133,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34430,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34431,4.821797513134397
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34432,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34433,6.741532031160999
6e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34434,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34435,4.821797513134397
0.001447,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34436,4.212036634470622
6.1e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34437,4.212036634470622
0.014761,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34438,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34439,6.741532031160999
0.01471,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34440,4.212036634470622
0.000768,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34441,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34442,6.741532031160999
0.015534,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34443,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34444,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34445,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34446,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34447,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34448,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34449,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34450,6.741532031160999
2e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34451,4.821797513134397
2e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34452,4.821797513134397
9e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34453,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34454,6.741532031160999
6e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34455,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34456,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34457,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34458,4.821797513134397
8e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34459,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34460,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34461,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34462,6.741532031160999
1.2e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34463,4.821797513134397
5e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34464,4.821797513134397
1e-05,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34465,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34466,6.741532031160999
0.000877,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34467,4.212036634470622
4.8e-05,10.5.6.74,104.18.10.200,49987.0,443.0,TCP,66,0,64,A,16.0,20851.0,34468,4.212036634470622
0.000457,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34469,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34470,6.741532031160999
0.000288,10.5.6.74,142.250.204.46,50555.0,443.0,TCP,66,0,64,A,16.0,14429.0,34471,4.212036634470622
0.001024,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34472,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34473,4.821797513134397
0.000565,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34474,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34475,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34476,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34477,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34478,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34479,6.741532031160999
1.6e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34480,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34481,4.821797513134397
7e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34482,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34483,6.741532031160999
2e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,A,16.0,1033.0,34484,6.741532031160999
3e-06,142.250.204.46,10.5.6.74,443.0,50555.0,TCP,1466,1400,120,PA,24.0,1033.0,34485,6.741532031160999
1.1e-05,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,A,16.0,19.0,34486,4.821797513134397
3e-06,104.18.10.200,10.5.6.74,443.0,49987.0,TCP,1507,1441,51,PA,24.0,19.0,34487,4.821797513134397
