src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index,log_src_ip_avg_freq
3e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,93.0,1522,4.377831858198515
5e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,A,16.0,93.0,1523,4.377831858198515
8e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1436,1370,47,PA,24.0,93.0,1524,4.377831858198515
5e-06,20.27.177.113,10.129.219.246,443,55774,TCP,1119,1053,47,PA,24.0,93.0,1525,4.377831858198515
0.001372,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1922.0,1526,2.147492882155891
4.8e-05,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1527,2.147492882155891
0.014101,10.129.219.246,18.65.3.81,59465,443,UDP,477,435,64,,,,1528,2.147492882155891
0.208753,140.82.113.25,10.129.219.246,443,55777,TCP,66,0,36,A,16.0,70.0,1529,2.9723042398260575
0.00099,140.82.113.25,10.129.219.246,443,55777,TCP,1436,1370,36,A,16.0,70.0,1530,2.9723042398260575
0.016175,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2033.0,1531,2.147492882155891
0.000241,140.82.113.25,10.129.219.246,443,55777,TCP,1436,1370,36,PA,24.0,70.0,1532,2.9723042398260575
0.000219,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2026.0,1533,2.147492882155891
0.00044,140.82.113.25,10.129.219.246,443,55777,TCP,820,754,36,PA,24.0,70.0,1534,2.9723042398260575
0.000437,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2036.0,1535,2.147492882155891
0.001405,10.129.219.246,140.82.113.25,55777,443,TCP,130,64,64,PA,24.0,2048.0,1536,2.147492882155891
0.000123,10.129.219.246,140.82.113.25,55777,443,TCP,1256,1190,64,PA,24.0,2048.0,1537,2.147492882155891
0.11384,20.27.177.116,10.129.219.246,443,55779,TCP,1036,970,47,PA,24.0,78.0,1538,1.0732781188695035
0.047667,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2032.0,1539,2.147492882155891
0.000614,10.129.219.246,20.27.177.116,55779,443,TCP,101,35,64,PA,24.0,2048.0,1540,2.147492882155891
0.035327,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,78.0,1541,1.0732781188695035
0.207341,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,70.0,1542,3.369742098053134
0.001482,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,A,16.0,70.0,1543,3.369742098053134
0.069815,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2033.0,1544,2.147492882155891
0.000284,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,PA,24.0,70.0,1545,3.369742098053134
3e-06,140.82.113.22,10.129.219.246,443,55778,TCP,1422,1356,36,PA,24.0,70.0,1546,3.369742098053134
0.000229,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2005.0,1547,2.147492882155891
0.004843,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,A,16.0,70.0,1548,3.369742098053134
2e-06,140.82.113.22,10.129.219.246,443,55778,TCP,235,169,36,PA,24.0,70.0,1549,3.369742098053134
0.004827,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2023.0,1550,2.147492882155891
0.002123,10.129.219.246,140.82.113.22,55778,443,TCP,130,64,64,PA,24.0,2048.0,1551,2.147492882155891
0.000248,10.129.219.246,140.82.113.22,55778,443,TCP,158,92,64,PA,24.0,2048.0,1552,2.147492882155891
0.000513,10.129.219.246,140.82.113.22,55778,443,TCP,800,734,64,PA,24.0,2048.0,1553,2.147492882155891
2e-05,10.129.219.246,140.82.113.22,55778,443,TCP,1194,1128,64,PA,24.0,2048.0,1554,2.147492882155891
0.79991,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1555,2.516627462958788
4e-06,18.65.3.81,10.129.219.246,443,59465,UDP,860,818,245,,,,1556,2.516627462958788
0.007962,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1557,2.147492882155891
0.209106,140.82.113.25,10.129.219.246,443,55777,TCP,145,79,36,PA,24.0,70.0,1558,2.9723042398260575
2e-06,140.82.113.25,10.129.219.246,443,55777,TCP,145,79,36,PA,24.0,70.0,1559,2.9723042398260575
0.073658,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2045.0,1560,2.147492882155891
0.004855,140.82.113.25,10.129.219.246,443,55777,TCP,625,559,36,PA,24.0,73.0,1561,2.9723042398260575
0.004781,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2039.0,1562,2.147492882155891
0.000688,10.129.219.246,140.82.113.25,55777,443,TCP,407,341,64,PA,24.0,2048.0,1563,2.147492882155891
0.016237,10.129.219.246,52.39.98.168,55775,443,TCP,124,58,64,PA,24.0,2048.0,1564,2.147492882155891
2.8e-05,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1565,2.147492882155891
2e-06,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1566,2.147492882155891
0.150313,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,,,,1567,2.516627462958788
0.208073,140.82.113.22,10.129.219.246,443,55778,TCP,145,79,36,PA,24.0,70.0,1568,3.369742098053134
4e-06,140.82.113.22,10.129.219.246,443,55778,TCP,145,79,36,PA,24.0,70.0,1569,3.369742098053134
4e-06,140.82.113.22,10.129.219.246,443,55778,TCP,130,64,36,PA,24.0,70.0,1570,3.369742098053134
0.102064,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2045.0,1571,2.147492882155891
0.000333,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,75.0,1572,3.369742098053134
2e-06,140.82.113.22,10.129.219.246,443,55778,TCP,114,48,36,PA,24.0,75.0,1573,3.369742098053134
8.1e-05,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2044.0,1574,2.147492882155891
2.4e-05,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2043.0,1575,2.147492882155891
9.4e-05,10.129.219.246,140.82.113.22,55778,443,TCP,97,31,64,PA,24.0,2048.0,1576,2.147492882155891
0.004783,140.82.113.22,10.129.219.246,443,55778,TCP,545,479,36,PA,24.0,75.0,1577,3.369742098053134
0.004708,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2040.0,1578,2.147492882155891
0.760753,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,358.0,1579,0.4770938834976622
0.000569,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1580,0.4770938834976622
0.000395,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1581,0.4770938834976622
0.001366,52.39.98.168,10.129.219.246,443,55775,TCP,343,277,245,PA,24.0,425.0,1582,0.4770938834976622
3e-06,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1583,0.4770938834976622
0.04777,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1584,2.147492882155891
0.215938,140.82.113.25,10.129.219.246,443,55777,TCP,139,73,36,PA,24.0,75.0,1585,2.9723042398260575
0.044279,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2046.0,1586,2.147492882155891
0.243298,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,75.0,1587,3.369742098053134
0.237363,10.129.219.246,31.13.87.53,55631,443,TCP,135,69,64,PA,24.0,2048.0,1588,2.147492882155891
24.047383,31.13.87.53,10.129.219.246,443,55631,TCP,66,0,54,A,16.0,468.0,1589,0.0828079214935894
0.113089,31.13.87.53,10.129.219.246,443,55631,TCP,137,71,54,PA,24.0,468.0,1590,0.0828079214935894
0.117148,10.129.219.246,31.13.87.53,55631,443,TCP,66,0,64,A,16.0,2046.0,1591,2.147492882155891
0.364274,10.129.219.246,18.65.3.81,59465,443,UDP,478,436,64,,,,1592,2.147492882155891
1.018714,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1593,2.516627462958788
9e-06,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1594,2.516627462958788
0.000115,18.65.3.81,10.129.219.246,443,59465,UDP,1244,1202,245,,,,1595,2.516627462958788
0.156311,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1596,2.147492882155891
0.00017,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1597,2.147492882155891
0.141922,10.129.219.246,52.39.98.168,55775,443,TCP,124,58,64,PA,24.0,2048.0,1598,2.147492882155891
2.6e-05,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1599,2.147492882155891
2e-06,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1600,2.147492882155891
0.152578,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,,,,1601,2.516627462958788
1.214561,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1602,0.4770938834976622
5e-06,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1603,0.4770938834976622
0.153186,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1604,2.147492882155891
0.000233,52.39.98.168,10.129.219.246,443,55775,TCP,344,278,245,PA,24.0,425.0,1605,0.4770938834976622
3.6e-05,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1606,0.4770938834976622
7e-05,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1607,2.147492882155891
2.6e-05,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1608,2.147492882155891
0.002753,10.129.219.246,18.65.3.81,59465,443,UDP,479,437,64,,,,1609,2.147492882155891
0.153651,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1610,0.4770938834976622
0.298076,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1611,2.516627462958788
0.000273,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1612,2.516627462958788
0.000353,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1613,2.516627462958788
7e-06,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1614,2.516627462958788
0.152544,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1615,2.147492882155891
0.000106,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1616,2.147492882155891
0.002143,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1617,2.516627462958788
0.000171,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1618,2.516627462958788
0.002351,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1619,2.147492882155891
0.005306,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1620,2.516627462958788
0.00026,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1621,2.516627462958788
0.005403,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1622,2.147492882155891
0.003991,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1623,2.516627462958788
4e-06,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1624,2.516627462958788
0.004004,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1625,2.147492882155891
0.005856,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1626,2.516627462958788
0.000195,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1627,2.516627462958788
0.006076,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1628,2.147492882155891
0.002696,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,,,,1629,2.516627462958788
6e-06,18.65.3.81,10.129.219.246,443,59465,UDP,911,869,245,,,,1630,2.516627462958788
0.002679,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,,,,1631,2.147492882155891
0.14995,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,,,,1632,2.516627462958788
0.203349,10.129.219.246,52.39.98.168,55775,443,TCP,128,62,64,PA,24.0,2048.0,1633,2.147492882155891
2.7e-05,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1634,2.147492882155891
3e-06,10.129.219.246,52.39.98.168,55775,443,TCP,186,120,64,PA,24.0,2048.0,1635,2.147492882155891
0.14424,10.129.219.246,31.13.87.1,55718,443,TCP,98,32,64,PA,24.0,2048.0,1636,2.147492882155891
0.000155,10.129.219.246,31.13.87.1,55715,443,TCP,98,32,64,PA,24.0,2048.0,1637,2.147492882155891
5.172615,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1638,0.9675180692604248
0.000849,31.13.87.1,10.129.219.246,443,55715,TCP,66,0,54,A,16.0,299.0,1639,0.9675180692604248
0.377914,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1640,0.4770938834976622
0.000222,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1641,0.4770938834976622
0.008107,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1642,2.147492882155891
0.000126,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1643,0.4770938834976622
0.001054,52.39.98.168,10.129.219.246,443,55775,TCP,340,274,245,PA,24.0,425.0,1644,0.4770938834976622
0.001175,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1645,2.147492882155891
5.2e-05,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1646,0.4770938834976622
3.5e-05,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1647,2.147492882155891
0.112086,31.13.87.1,10.129.219.246,443,55718,TCP,94,28,54,PA,24.0,824.0,1648,0.9675180692604248
0.10674,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1649,2.147492882155891
0.000456,31.13.87.1,10.129.219.246,443,55715,TCP,94,28,54,PA,24.0,299.0,1650,0.9675180692604248
0.000281,10.129.219.246,31.13.87.1,55715,443,TCP,66,0,64,A,16.0,2047.0,1651,2.147492882155891
0.150822,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1652,0.4770938834976622
2.567167,10.129.219.246,20.27.177.116,55779,443,TCP,151,85,64,PA,24.0,2048.0,1653,2.147492882155891
9.5e-05,10.129.219.246,20.27.177.116,55779,443,TCP,540,474,64,PA,24.0,2048.0,1654,2.147492882155891
4.758915,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,78.0,1655,1.0732781188695035
5e-06,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,81.0,1656,1.0732781188695035
0.000532,20.27.177.116,10.129.219.246,443,55779,TCP,114,48,47,PA,24.0,81.0,1657,1.0732781188695035
0.036208,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2047.0,1658,2.147492882155891
0.16834,20.27.177.116,10.129.219.246,443,55779,TCP,1035,969,47,PA,24.0,81.0,1659,1.0732781188695035
0.168507,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2032.0,1660,2.147492882155891
0.000853,10.129.219.246,20.27.177.116,55779,443,TCP,101,35,64,PA,24.0,2048.0,1661,2.147492882155891
0.074856,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,81.0,1662,1.0732781188695035
3.713278,31.13.87.1,10.129.219.246,443,55643,TCP,96,30,54,PA,24.0,331.0,1663,0.9675180692604248
4e-06,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1664,0.9675180692604248
2e-06,31.13.87.1,10.129.219.246,443,55630,TCP,95,29,54,PA,24.0,293.0,1665,0.9675180692604248
0.940747,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1666,2.147492882155891
0.00013,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1667,2.147492882155891
3.3e-05,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1668,2.147492882155891
0.00513,10.129.219.246,31.13.87.1,55643,443,TCP,98,32,64,PA,24.0,2048.0,1669,2.147492882155891
5.6e-05,10.129.219.246,31.13.87.1,55644,443,TCP,98,32,64,PA,24.0,2048.0,1670,2.147492882155891
3.4e-05,10.129.219.246,31.13.87.4,55629,443,TCP,95,29,64,PA,24.0,2048.0,1671,2.147492882155891
0.008616,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,331.0,1672,0.9675180692604248
6.5842,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,1673,0.9072501420142111
0.011131,31.13.87.1,10.129.219.246,443,55644,TCP,66,0,54,A,16.0,299.0,1674,0.9675180692604248
0.101345,31.13.87.1,10.129.219.246,443,55643,TCP,94,28,54,PA,24.0,331.0,1675,0.9675180692604248
0.115603,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1676,2.147492882155891
0.01106,31.13.87.1,10.129.219.246,443,55644,TCP,94,28,54,PA,24.0,299.0,1677,0.9675180692604248
0.011098,10.129.219.246,31.13.87.1,55644,443,TCP,66,0,64,A,16.0,2047.0,1678,2.147492882155891
0.239885,31.13.87.4,10.129.219.246,443,55629,TCP,91,25,54,PA,24.0,2043.0,1679,0.9072501420142111
0.117776,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,1680,2.147492882155891
0.409656,10.129.219.246,31.13.87.1,55630,443,TCP,98,32,64,PA,24.0,2048.0,1681,2.147492882155891
0.535198,31.13.87.1,10.129.219.246,443,55630,TCP,66,0,54,A,16.0,293.0,1682,0.9675180692604248
0.112544,31.13.87.1,10.129.219.246,443,55630,TCP,94,28,54,PA,24.0,293.0,1683,0.9675180692604248
0.120323,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1684,2.147492882155891
0.485495,10.129.219.246,140.112.254.4,60021,53,UDP,85,0,64,,,,1685,2.147492882155891
7.483445,140.112.254.4,10.129.219.246,53,60021,UDP,117,0,59,,,,1686,0.29308648107064567
0.010575,10.129.219.246,17.248.223.65,49603,443,TCP,78,0,64,S,2.0,65535.0,1687,2.147492882155891
0.005348,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2055.0,1689,2.147492882155891
6e-06,10.129.219.246,17.248.223.65,49603,443,TCP,583,517,64,PA,24.0,2055.0,1690,2.147492882155891
0.005503,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1691,3.2336913057640078
0.00106,17.248.223.65,10.129.219.246,443,49603,TCP,1436,1370,55,A,16.0,63.0,1692,3.2336913057640078
4e-06,17.248.223.65,10.129.219.246,443,49603,TCP,1436,1370,55,A,16.0,63.0,1693,3.2336913057640078
0.005878,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2012.0,1694,2.147492882155891
0.00042,17.248.223.65,10.129.219.246,443,49603,TCP,913,847,55,PA,24.0,63.0,1695,3.2336913057640078
0.000543,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2034.0,1696,2.147492882155891
0.011449,10.129.219.246,17.248.223.65,49603,443,TCP,146,80,64,PA,24.0,2048.0,1697,2.147492882155891
0.015857,17.248.223.65,10.129.219.246,443,49603,TCP,369,303,55,PA,24.0,63.0,1698,3.2336913057640078
0.004132,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2043.0,1699,2.147492882155891
0.00064,17.248.223.65,10.129.219.246,443,49603,TCP,369,303,55,PA,24.0,63.0,1700,3.2336913057640078
0.000502,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2043.0,1701,2.147492882155891
0.000421,17.248.223.65,10.129.219.246,443,49603,TCP,128,62,55,PA,24.0,63.0,1702,3.2336913057640078
0.000384,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2047.0,1703,2.147492882155891
0.010081,10.129.219.246,17.248.223.65,49603,443,TCP,1414,1348,64,PA,24.0,2048.0,1704,2.147492882155891
0.000182,10.129.219.246,17.248.223.65,49603,443,TCP,97,31,64,PA,24.0,2048.0,1705,2.147492882155891
0.014527,17.248.223.65,10.129.219.246,443,49603,TCP,97,31,55,PA,24.0,63.0,1706,3.2336913057640078
0.004352,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1707,2.147492882155891
9.1e-05,10.129.219.246,17.248.223.65,49603,443,TCP,744,678,64,PA,24.0,2048.0,1708,2.147492882155891
2.9e-05,10.129.219.246,17.248.223.65,49603,443,TCP,97,31,64,PA,24.0,2048.0,1709,2.147492882155891
0.000192,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2047.0,1710,2.147492882155891
0.00057,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1711,2.147492882155891
3e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1712,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1713,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1714,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1715,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1716,2.147492882155891
1.3e-05,10.129.219.246,17.248.223.65,49603,443,TCP,1093,1027,64,PA,24.0,2048.0,1717,2.147492882155891
0.000142,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1718,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1719,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1720,2.147492882155891
0.004438,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1721,3.2336913057640078
0.003452,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1722,2.147492882155891
3e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1723,2.147492882155891
0.000346,17.248.223.65,10.129.219.246,443,49603,TCP,101,35,55,PA,24.0,63.0,1724,3.2336913057640078
0.000235,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1725,2.147492882155891
0.001647,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1726,3.2336913057640078
4e-06,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1727,3.2336913057640078
0.001677,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1728,2.147492882155891
3e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1729,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1730,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1731,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1732,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1733,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1734,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1735,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1736,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1737,2.147492882155891
0.000533,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1738,3.2336913057640078
2e-06,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1739,3.2336913057640078
2e-06,17.248.223.65,10.129.219.246,443,49603,TCP,101,35,55,PA,24.0,63.0,1740,3.2336913057640078
0.000549,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1741,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1742,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1743,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1744,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1745,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1746,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1747,2.147492882155891
0.003739,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1748,3.2336913057640078
1e-06,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,74.0,1749,3.2336913057640078
0.00372,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1750,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1751,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1752,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1753,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1754,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1755,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1756,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1757,2.147492882155891
2e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1758,2.147492882155891
1e-06,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1759,2.147492882155891
0.000891,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,96.0,1760,3.2336913057640078
2e-06,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,123.0,1761,3.2336913057640078
0.000865,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1762,2.147492882155891
