timestamp,global_delta_time,src_ip_delta_time,src_ip,dst_ip,src_port,dst_port,protocol,packet_length,payload_len,ttl,tcp_flags,tcp_flags_int,tcp_window,index
1747273517.539427,0.000058,0.001372,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,1922.0,1526
1747273517.539475,0.000048,0.000048,10.129.219.246,20.27.177.113,55774,443,TCP,66,0,64,A,16.0,2048.0,1527
1747273517.553576,0.014101,0.014101,10.129.219.246,18.65.3.81,59465,443,UDP,477,435,64,None,,,1528
1747273517.568707,0.015131,0.208753,140.82.113.25,10.129.219.246,443,55777,TCP,66,0,36,A,16.0,70.0,1529
1747273517.569697,0.000990,0.000990,140.82.113.25,10.129.219.246,443,55777,TCP,1436,1370,36,A,16.0,70.0,1530
1747273517.569751,0.000054,0.016175,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2033.0,1531
1747273517.569938,0.000187,0.000241,140.82.113.25,10.129.219.246,443,55777,TCP,1436,1370,36,PA,24.0,70.0,1532
1747273517.569970,0.000032,0.000219,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2026.0,1533
1747273517.570378,0.000408,0.000440,140.82.113.25,10.129.219.246,443,55777,TCP,820,754,36,PA,24.0,70.0,1534
1747273517.570407,0.000029,0.000437,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2036.0,1535
1747273517.571812,0.001405,0.001405,10.129.219.246,140.82.113.25,55777,443,TCP,130,64,64,PA,24.0,2048.0,1536
1747273517.571935,0.000123,0.000123,10.129.219.246,140.82.113.25,55777,443,TCP,1256,1190,64,PA,24.0,2048.0,1537
1747273517.619463,0.047528,0.113840,20.27.177.116,10.129.219.246,443,55779,TCP,1036,970,47,PA,24.0,78.0,1538
1747273517.619602,0.000139,0.047667,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2032.0,1539
1747273517.620216,0.000614,0.000614,10.129.219.246,20.27.177.116,55779,443,TCP,101,35,64,PA,24.0,2048.0,1540
1747273517.654790,0.034574,0.035327,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,78.0,1541
1747273517.688450,0.033660,0.207341,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,70.0,1542
1747273517.689932,0.001482,0.001482,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,A,16.0,70.0,1543
1747273517.690031,0.000099,0.069815,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2033.0,1544
1747273517.690216,0.000185,0.000284,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,PA,24.0,70.0,1545
1747273517.690219,0.000003,0.000003,140.82.113.22,10.129.219.246,443,55778,TCP,1422,1356,36,PA,24.0,70.0,1546
1747273517.690260,0.000041,0.000229,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2005.0,1547
1747273517.695062,0.004802,0.004843,140.82.113.22,10.129.219.246,443,55778,TCP,1436,1370,36,A,16.0,70.0,1548
1747273517.695064,0.000002,0.000002,140.82.113.22,10.129.219.246,443,55778,TCP,235,169,36,PA,24.0,70.0,1549
1747273517.695087,0.000023,0.004827,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2023.0,1550
1747273517.697210,0.002123,0.002123,10.129.219.246,140.82.113.22,55778,443,TCP,130,64,64,PA,24.0,2048.0,1551
1747273517.697458,0.000248,0.000248,10.129.219.246,140.82.113.22,55778,443,TCP,158,92,64,PA,24.0,2048.0,1552
1747273517.697971,0.000513,0.000513,10.129.219.246,140.82.113.22,55778,443,TCP,800,734,64,PA,24.0,2048.0,1553
1747273517.697991,0.000020,0.000020,10.129.219.246,140.82.113.22,55778,443,TCP,1194,1128,64,PA,24.0,2048.0,1554
1747273517.705548,0.007557,0.799910,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1555
1747273517.705552,0.000004,0.000004,18.65.3.81,10.129.219.246,443,59465,UDP,860,818,245,None,,,1556
1747273517.705953,0.000401,0.007962,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1557
1747273517.779484,0.073531,0.209106,140.82.113.25,10.129.219.246,443,55777,TCP,145,79,36,PA,24.0,70.0,1558
1747273517.779486,0.000002,0.000002,140.82.113.25,10.129.219.246,443,55777,TCP,145,79,36,PA,24.0,70.0,1559
1747273517.779611,0.000125,0.073658,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2045.0,1560
1747273517.784341,0.004730,0.004855,140.82.113.25,10.129.219.246,443,55777,TCP,625,559,36,PA,24.0,73.0,1561
1747273517.784392,0.000051,0.004781,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2039.0,1562
1747273517.785080,0.000688,0.000688,10.129.219.246,140.82.113.25,55777,443,TCP,407,341,64,PA,24.0,2048.0,1563
1747273517.801317,0.016237,0.016237,10.129.219.246,52.39.98.168,55775,443,TCP,124,58,64,PA,24.0,2048.0,1564
1747273517.801345,0.000028,0.000028,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1565
1747273517.801347,0.000002,0.000002,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1566
1747273517.855865,0.054518,0.150313,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,None,,,1567
1747273517.903137,0.047272,0.208073,140.82.113.22,10.129.219.246,443,55778,TCP,145,79,36,PA,24.0,70.0,1568
1747273517.903141,0.000004,0.000004,140.82.113.22,10.129.219.246,443,55778,TCP,145,79,36,PA,24.0,70.0,1569
1747273517.903145,0.000004,0.000004,140.82.113.22,10.129.219.246,443,55778,TCP,130,64,36,PA,24.0,70.0,1570
1747273517.903411,0.000266,0.102064,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2045.0,1571
1747273517.903478,0.000067,0.000333,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,75.0,1572
1747273517.903480,0.000002,0.000002,140.82.113.22,10.129.219.246,443,55778,TCP,114,48,36,PA,24.0,75.0,1573
1747273517.903492,0.000012,0.000081,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2044.0,1574
1747273517.903516,0.000024,0.000024,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2043.0,1575
1747273517.903610,0.000094,0.000094,10.129.219.246,140.82.113.22,55778,443,TCP,97,31,64,PA,24.0,2048.0,1576
1747273517.908263,0.004653,0.004783,140.82.113.22,10.129.219.246,443,55778,TCP,545,479,36,PA,24.0,75.0,1577
1747273517.908318,0.000055,0.004708,10.129.219.246,140.82.113.22,55778,443,TCP,66,0,64,A,16.0,2040.0,1578
1747273517.953660,0.045342,0.760753,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,358.0,1579
1747273517.954229,0.000569,0.000569,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1580
1747273517.954624,0.000395,0.000395,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1581
1747273517.955990,0.001366,0.001366,52.39.98.168,10.129.219.246,443,55775,TCP,343,277,245,PA,24.0,425.0,1582
1747273517.955993,0.000003,0.000003,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1583
1747273517.956088,0.000095,0.047770,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1584
1747273518.000279,0.044191,0.215938,140.82.113.25,10.129.219.246,443,55777,TCP,139,73,36,PA,24.0,75.0,1585
1747273518.000367,0.000088,0.044279,10.129.219.246,140.82.113.25,55777,443,TCP,66,0,64,A,16.0,2046.0,1586
1747273518.151561,0.151194,0.243298,140.82.113.22,10.129.219.246,443,55778,TCP,66,0,36,A,16.0,75.0,1587
1747273518.237730,0.086169,0.237363,10.129.219.246,31.13.87.53,55631,443,TCP,135,69,64,PA,24.0,2048.0,1588
1747273518.241535,0.003805,24.047383,31.13.87.53,10.129.219.246,443,55631,TCP,66,0,54,A,16.0,468.0,1589
1747273518.354624,0.113089,0.113089,31.13.87.53,10.129.219.246,443,55631,TCP,137,71,54,PA,24.0,468.0,1590
1747273518.354878,0.000254,0.117148,10.129.219.246,31.13.87.53,55631,443,TCP,66,0,64,A,16.0,2046.0,1591
1747273518.719152,0.364274,0.364274,10.129.219.246,18.65.3.81,59465,443,UDP,478,436,64,None,,,1592
1747273518.874579,0.155427,1.018714,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1593
1747273518.874588,0.000009,0.000009,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1594
1747273518.874703,0.000115,0.000115,18.65.3.81,10.129.219.246,443,59465,UDP,1244,1202,245,None,,,1595
1747273518.875463,0.000760,0.156311,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1596
1747273518.875633,0.000170,0.000170,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1597
1747273519.017555,0.141922,0.141922,10.129.219.246,52.39.98.168,55775,443,TCP,124,58,64,PA,24.0,2048.0,1598
1747273519.017581,0.000026,0.000026,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1599
1747273519.017583,0.000002,0.000002,10.129.219.246,52.39.98.168,55775,443,TCP,184,118,64,PA,24.0,2048.0,1600
1747273519.027281,0.009698,0.152578,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,None,,,1601
1747273519.170554,0.143273,1.214561,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1602
1747273519.170559,0.000005,0.000005,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1603
1747273519.170769,0.000210,0.153186,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1604
1747273519.170792,0.000023,0.000233,52.39.98.168,10.129.219.246,443,55775,TCP,344,278,245,PA,24.0,425.0,1605
1747273519.170828,0.000036,0.000036,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1606
1747273519.170839,0.000011,0.000070,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1607
1747273519.170865,0.000026,0.000026,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1608
1747273519.173618,0.002753,0.002753,10.129.219.246,18.65.3.81,59465,443,UDP,479,437,64,None,,,1609
1747273519.324479,0.150861,0.153651,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1610
1747273519.325357,0.000878,0.298076,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1611
1747273519.325630,0.000273,0.000273,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1612
1747273519.325983,0.000353,0.000353,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1613
1747273519.325990,0.000007,0.000007,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1614
1747273519.326162,0.000172,0.152544,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1615
1747273519.326268,0.000106,0.000106,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1616
1747273519.328133,0.001865,0.002143,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1617
1747273519.328304,0.000171,0.000171,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1618
1747273519.328619,0.000315,0.002351,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1619
1747273519.333610,0.004991,0.005306,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1620
1747273519.333870,0.000260,0.000260,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1621
1747273519.334022,0.000152,0.005403,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1622
1747273519.337861,0.003839,0.003991,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1623
1747273519.337865,0.000004,0.000004,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1624
1747273519.338026,0.000161,0.004004,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1625
1747273519.343721,0.005695,0.005856,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1626
1747273519.343916,0.000195,0.000195,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1627
1747273519.344102,0.000186,0.006076,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1628
1747273519.346612,0.002510,0.002696,18.65.3.81,10.129.219.246,443,59465,UDP,1494,1452,245,None,,,1629
1747273519.346618,0.000006,0.000006,18.65.3.81,10.129.219.246,443,59465,UDP,911,869,245,None,,,1630
1747273519.346781,0.000163,0.002679,10.129.219.246,18.65.3.81,59465,443,UDP,88,46,64,None,,,1631
1747273519.496568,0.149787,0.149950,18.65.3.81,10.129.219.246,443,59465,UDP,85,43,245,None,,,1632
1747273519.550130,0.053562,0.203349,10.129.219.246,52.39.98.168,55775,443,TCP,128,62,64,PA,24.0,2048.0,1633
1747273519.550157,0.000027,0.000027,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1634
1747273519.550160,0.000003,0.000003,10.129.219.246,52.39.98.168,55775,443,TCP,186,120,64,PA,24.0,2048.0,1635
1747273519.694400,0.144240,0.144240,10.129.219.246,31.13.87.1,55718,443,TCP,98,32,64,PA,24.0,2048.0,1636
1747273519.694555,0.000155,0.000155,10.129.219.246,31.13.87.1,55715,443,TCP,98,32,64,PA,24.0,2048.0,1637
1747273519.697461,0.002906,5.172615,31.13.87.1,10.129.219.246,443,55718,TCP,66,0,54,A,16.0,824.0,1638
1747273519.698310,0.000849,0.000849,31.13.87.1,10.129.219.246,443,55715,TCP,66,0,54,A,16.0,299.0,1639
1747273519.702393,0.004083,0.377914,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1640
1747273519.702615,0.000222,0.000222,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1641
1747273519.702662,0.000047,0.008107,10.129.219.246,52.39.98.168,55775,443,TCP,1436,1370,64,A,16.0,2048.0,1642
1747273519.702741,0.000079,0.000126,52.39.98.168,10.129.219.246,443,55775,TCP,66,0,245,A,16.0,425.0,1643
1747273519.703795,0.001054,0.001054,52.39.98.168,10.129.219.246,443,55775,TCP,340,274,245,PA,24.0,425.0,1644
1747273519.703837,0.000042,0.001175,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1645
1747273519.703847,0.000010,0.000052,52.39.98.168,10.129.219.246,443,55775,TCP,97,31,245,PA,24.0,425.0,1646
1747273519.703872,0.000025,0.000035,10.129.219.246,52.39.98.168,55775,443,TCP,66,0,64,A,16.0,2043.0,1647
1747273519.810396,0.106524,0.112086,31.13.87.1,10.129.219.246,443,55718,TCP,94,28,54,PA,24.0,824.0,1648
1747273519.810612,0.000216,0.106740,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1649
1747273519.810852,0.000240,0.000456,31.13.87.1,10.129.219.246,443,55715,TCP,94,28,54,PA,24.0,299.0,1650
1747273519.810893,0.000041,0.000281,10.129.219.246,31.13.87.1,55715,443,TCP,66,0,64,A,16.0,2047.0,1651
1747273519.854669,0.043776,0.150822,52.39.98.168,10.129.219.246,443,55775,TCP,78,0,245,A,16.0,425.0,1652
1747273522.378060,2.523391,2.567167,10.129.219.246,20.27.177.116,55779,443,TCP,151,85,64,PA,24.0,2048.0,1653
1747273522.378155,0.000095,0.000095,10.129.219.246,20.27.177.116,55779,443,TCP,540,474,64,PA,24.0,2048.0,1654
1747273522.413705,0.035550,4.758915,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,78.0,1655
1747273522.413710,0.000005,0.000005,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,81.0,1656
1747273522.414242,0.000532,0.000532,20.27.177.116,10.129.219.246,443,55779,TCP,114,48,47,PA,24.0,81.0,1657
1747273522.414363,0.000121,0.036208,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2047.0,1658
1747273522.582582,0.168219,0.168340,20.27.177.116,10.129.219.246,443,55779,TCP,1035,969,47,PA,24.0,81.0,1659
1747273522.582870,0.000288,0.168507,10.129.219.246,20.27.177.116,55779,443,TCP,66,0,64,A,16.0,2032.0,1660
1747273522.583723,0.000853,0.000853,10.129.219.246,20.27.177.116,55779,443,TCP,101,35,64,PA,24.0,2048.0,1661
1747273522.657438,0.073715,0.074856,20.27.177.116,10.129.219.246,443,55779,TCP,66,0,47,A,16.0,81.0,1662
1747273523.524130,0.866692,3.713278,31.13.87.1,10.129.219.246,443,55643,TCP,96,30,54,PA,24.0,331.0,1663
1747273523.524134,0.000004,0.000004,31.13.87.1,10.129.219.246,443,55718,TCP,96,30,54,PA,24.0,824.0,1664
1747273523.524136,0.000002,0.000002,31.13.87.1,10.129.219.246,443,55630,TCP,95,29,54,PA,24.0,293.0,1665
1747273523.524470,0.000334,0.940747,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1666
1747273523.524600,0.000130,0.000130,10.129.219.246,31.13.87.1,55718,443,TCP,66,0,64,A,16.0,2047.0,1667
1747273523.524633,0.000033,0.000033,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1668
1747273523.529763,0.005130,0.005130,10.129.219.246,31.13.87.1,55643,443,TCP,98,32,64,PA,24.0,2048.0,1669
1747273523.529819,0.000056,0.000056,10.129.219.246,31.13.87.1,55644,443,TCP,98,32,64,PA,24.0,2048.0,1670
1747273523.529853,0.000034,0.000034,10.129.219.246,31.13.87.4,55629,443,TCP,95,29,64,PA,24.0,2048.0,1671
1747273523.532752,0.002899,0.008616,31.13.87.1,10.129.219.246,443,55643,TCP,66,0,54,A,16.0,331.0,1672
1747273523.534148,0.001396,6.584200,31.13.87.4,10.129.219.246,443,55629,TCP,66,0,54,A,16.0,2043.0,1673
1747273523.543883,0.009735,0.011131,31.13.87.1,10.129.219.246,443,55644,TCP,66,0,54,A,16.0,299.0,1674
1747273523.645228,0.101345,0.101345,31.13.87.1,10.129.219.246,443,55643,TCP,94,28,54,PA,24.0,331.0,1675
1747273523.645456,0.000228,0.115603,10.129.219.246,31.13.87.1,55643,443,TCP,66,0,64,A,16.0,2047.0,1676
1747273523.656288,0.010832,0.011060,31.13.87.1,10.129.219.246,443,55644,TCP,94,28,54,PA,24.0,299.0,1677
1747273523.656554,0.000266,0.011098,10.129.219.246,31.13.87.1,55644,443,TCP,66,0,64,A,16.0,2047.0,1678
1747273523.774033,0.117479,0.239885,31.13.87.4,10.129.219.246,443,55629,TCP,91,25,54,PA,24.0,2043.0,1679
1747273523.774330,0.000297,0.117776,10.129.219.246,31.13.87.4,55629,443,TCP,66,0,64,A,16.0,2047.0,1680
1747273524.183986,0.409656,0.409656,10.129.219.246,31.13.87.1,55630,443,TCP,98,32,64,PA,24.0,2048.0,1681
1747273524.191486,0.007500,0.535198,31.13.87.1,10.129.219.246,443,55630,TCP,66,0,54,A,16.0,293.0,1682
1747273524.304030,0.112544,0.112544,31.13.87.1,10.129.219.246,443,55630,TCP,94,28,54,PA,24.0,293.0,1683
1747273524.304309,0.000279,0.120323,10.129.219.246,31.13.87.1,55630,443,TCP,66,0,64,A,16.0,2047.0,1684
1747273524.789804,0.485495,0.485495,10.129.219.246,140.112.254.4,60021,53,UDP,85,0,64,None,,,1685
1747273524.796361,0.006557,7.483445,140.112.254.4,10.129.219.246,53,60021,UDP,117,0,59,None,,,1686
1747273524.800379,0.004018,0.010575,10.129.219.246,17.248.223.65,49603,443,TCP,78,0,64,S,2.0,65535.0,1687
1747273524.805727,0.001059,0.005348,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2055.0,1689
1747273524.805733,0.000006,0.000006,10.129.219.246,17.248.223.65,49603,443,TCP,583,517,64,PA,24.0,2055.0,1690
1747273524.810171,0.004438,0.005503,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1691
1747273524.811231,0.001060,0.001060,17.248.223.65,10.129.219.246,443,49603,TCP,1436,1370,55,A,16.0,63.0,1692
1747273524.811235,0.000004,0.000004,17.248.223.65,10.129.219.246,443,49603,TCP,1436,1370,55,A,16.0,63.0,1693
1747273524.811611,0.000376,0.005878,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2012.0,1694
1747273524.811655,0.000044,0.000420,17.248.223.65,10.129.219.246,443,49603,TCP,913,847,55,PA,24.0,63.0,1695
1747273524.812154,0.000499,0.000543,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2034.0,1696
1747273524.823603,0.011449,0.011449,10.129.219.246,17.248.223.65,49603,443,TCP,146,80,64,PA,24.0,2048.0,1697
1747273524.827512,0.003909,0.015857,17.248.223.65,10.129.219.246,443,49603,TCP,369,303,55,PA,24.0,63.0,1698
1747273524.827735,0.000223,0.004132,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2043.0,1699
1747273524.828152,0.000417,0.000640,17.248.223.65,10.129.219.246,443,49603,TCP,369,303,55,PA,24.0,63.0,1700
1747273524.828237,0.000085,0.000502,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2043.0,1701
1747273524.828573,0.000336,0.000421,17.248.223.65,10.129.219.246,443,49603,TCP,128,62,55,PA,24.0,63.0,1702
1747273524.828621,0.000048,0.000384,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2047.0,1703
1747273524.838702,0.010081,0.010081,10.129.219.246,17.248.223.65,49603,443,TCP,1414,1348,64,PA,24.0,2048.0,1704
1747273524.838884,0.000182,0.000182,10.129.219.246,17.248.223.65,49603,443,TCP,97,31,64,PA,24.0,2048.0,1705
1747273524.843100,0.004216,0.014527,17.248.223.65,10.129.219.246,443,49603,TCP,97,31,55,PA,24.0,63.0,1706
1747273524.843236,0.000136,0.004352,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1707
1747273524.843327,0.000091,0.000091,10.129.219.246,17.248.223.65,49603,443,TCP,744,678,64,PA,24.0,2048.0,1708
1747273524.843356,0.000029,0.000029,10.129.219.246,17.248.223.65,49603,443,TCP,97,31,64,PA,24.0,2048.0,1709
1747273524.843548,0.000192,0.000192,10.129.219.246,17.248.223.65,49603,443,TCP,66,0,64,A,16.0,2047.0,1710
1747273524.844118,0.000570,0.000570,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1711
1747273524.844121,0.000003,0.000003,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1712
1747273524.844123,0.000002,0.000002,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1713
1747273524.844125,0.000002,0.000002,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1714
1747273524.844126,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1715
1747273524.844127,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1716
1747273524.844140,0.000013,0.000013,10.129.219.246,17.248.223.65,49603,443,TCP,1093,1027,64,PA,24.0,2048.0,1717
1747273524.844282,0.000142,0.000142,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1718
1747273524.844284,0.000002,0.000002,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1719
1747273524.844285,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1720
1747273524.847538,0.003253,0.004438,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1721
1747273524.847737,0.000199,0.003452,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1722
1747273524.847740,0.000003,0.000003,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1723
1747273524.847884,0.000144,0.000346,17.248.223.65,10.129.219.246,443,49603,TCP,101,35,55,PA,24.0,63.0,1724
1747273524.847975,0.000091,0.000235,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1725
1747273524.849531,0.001556,0.001647,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1726
1747273524.849535,0.000004,0.000004,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1727
1747273524.849652,0.000117,0.001677,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1728
1747273524.849655,0.000003,0.000003,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1729
1747273524.849656,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1730
1747273524.849657,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1731
1747273524.849658,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1732
1747273524.849659,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1733
1747273524.849661,0.000002,0.000002,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1734
1747273524.849662,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1735
1747273524.849663,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1736
1747273524.849664,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1737
1747273524.850068,0.000404,0.000533,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1738
1747273524.850070,0.000002,0.000002,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1739
1747273524.850072,0.000002,0.000002,17.248.223.65,10.129.219.246,443,49603,TCP,101,35,55,PA,24.0,63.0,1740
1747273524.850213,0.000141,0.000549,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1741
1747273524.850214,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1742
1747273524.850215,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2048.0,1743
1747273524.850216,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1744
1747273524.850218,0.000002,0.000002,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1745
1747273524.850219,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1746
1747273524.850220,0.000001,0.000001,10.129.219.246,17.248.223.65,49603,443,TCP,1436,1370,64,A,16.0,2047.0,1747
1747273524.853811,0.003591,0.003739,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,63.0,1748
1747273524.853812,0.000001,0.000001,17.248.223.65,10.129.219.246,443,49603,TCP,66,0,55,A,16.0,74.0,1749
